SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750506.035896, 0.072874, -0.168791, -9.812486, -0.003581, 0.008658, 0.037779, 228.203827, -34.064804, 29.657608
1773750506.046939, 0.043096, -0.160262, -9.830293, -0.003815, 0.019368, 0.053474, 228.127106, -33.956528, 29.580643
1773750506.056827, 0.002843, -0.206650, -9.819519, -0.003102, 0.034565, 0.059945, 228.053757, -33.890488, 29.614578
1773750506.065812, 0.011522, -0.162058, -9.823559, 0.000028, 0.032872, 0.060056, 228.062881, -33.882645, 29.929855
1773750506.076771, 0.021249, -0.178518, -9.809493, 0.000001, 0.017772, 0.051242, 228.112045, -33.673828, 29.946243
1773750506.086758, -0.012719, -0.174178, -9.800664, -0.002067, 0.007490, 0.033253, 228.118866, -33.756973, 29.869537
1773750506.096741, -0.046537, -0.174777, -9.804555, 0.002424, 0.001065, 0.025250, 228.085251, -33.698441, 29.784195
1773750506.106733, 0.000150, -0.174627, -9.819070, 0.001047, -0.005508, 0.024771, 228.014404, -33.658432, 29.803543
1773750506.115845, 0.065691, -0.224905, -9.809942, -0.003741, -0.006334, 0.023771, 227.980103, -33.776169, 29.372925
1773750506.126761, 0.149189, -0.226851, -9.808745, -0.001088, -0.004254, 0.024529, 228.004639, -33.780960, 29.624161
1773750506.136278, 0.238073, -0.149488, -9.814730, -0.000169, 0.000636, 0.033429, 228.214767, -33.488174, 29.785995
1773750506.146833, 0.299724, -0.118214, -9.838822, -0.001436, 0.008676, 0.046739, 228.289276, -33.329437, 29.870377
1773750506.156833, 0.259172, -0.120458, -9.803059, -0.005837, 0.030332, 0.060138, 228.141098, -33.594040, 29.962997
